time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2012-06-04T00:00:00Z,4.4,4.45,4.34,4.35,14549020,23639958.5,NaN,NaN
2012-06-05T00:00:00Z,4.45,4.61,4.45,4.55,16067620,23538845.5,NaN,NaN
2012-06-06T00:00:00Z,4.6,4.65,4.52,4.55,13371710,23552337.5,NaN,NaN
2012-06-07T00:00:00Z,4.69,4.73,4.62,4.68,14703440,23708646.5,NaN,NaN
2012-06-08T00:00:00Z,4.75,4.77,4.55,4.59,12155320,23785530,NaN,NaN
2012-06-12T00:00:00Z,4.61,4.65,4.535,4.55,10631780,23628052.5,NaN,NaN
2012-06-13T00:00:00Z,4.63,4.72,4.58,4.68,14961300,22939849,NaN,NaN
2012-06-14T00:00:00Z,4.65,4.7,4.59,4.69,8235694,22081279.2,NaN,NaN
2012-06-15T00:00:00Z,4.72,4.78,4.65,4.78,11045400,21642989.2,NaN,NaN
2012-06-18T00:00:00Z,4.86,4.97,4.86,4.97,14463050,20276400.7,NaN,NaN
2012-06-19T00:00:00Z,4.89,4.9,4.83,4.85,9862803,19551573.35,NaN,NaN
2012-06-20T00:00:00Z,4.96,4.99,4.885,4.91,20167530,19625106.35,NaN,NaN
2012-06-21T00:00:00Z,4.88,4.92,4.785,4.79,17354940,19233148.85,NaN,NaN
2012-06-22T00:00:00Z,4.67,4.95,4.66,4.91,26217160,19388722.85,NaN,NaN
2012-06-25T00:00:00Z,4.88,4.91,4.82,4.85,15915400,18278963.85,NaN,NaN
2012-06-26T00:00:00Z,4.87,4.91,4.8,4.88,28990140,18424233.85,NaN,NaN
2012-06-27T00:00:00Z,4.89,4.89,4.82,4.85,5437505,16987332.6,NaN,NaN
2012-06-28T00:00:00Z,4.88,4.92,4.8,4.88,17217440,16750052.6,NaN,NaN
2012-06-29T00:00:00Z,4.86,5.05,4.83,4.9,25253660,15750862.6,NaN,NaN
2012-07-02T00:00:00Z,5.02,5.03,4.86,4.86,14191740,15539632.6,NaN,NaN
2012-07-03T00:00:00Z,4.9,4.95,4.84,4.87,18192210,15721792.1,NaN,NaN
2012-07-04T00:00:00Z,4.93,5.05,4.92,5.05,26670330,16251927.6,NaN,NaN
