time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2018-07-17T23:00:00Z,10.53,11,10.52,10.92,1086105,1450579,2378120779,216205000
2018-07-18T23:00:00Z,11,13.84,10.98,13.53,6194507,1691265.35,2946517700,216205000
2018-07-19T23:00:00Z,14.25,16.190001,13.9,14.38,6703068,1965135.45,3131627915,216205000
2018-07-22T23:00:00Z,14.98,15.64,14.63,15.04,4010302,2125033.05,3275360456,216205000
2018-07-23T23:00:00Z,15,15.18,14.4,14.43,2388144,2208129.6,3142516788,216205000
2018-07-24T23:00:00Z,14.47,15.05,14.46,14.75,1808799,2257286.4,3212205242,216205000
2018-07-25T23:00:00Z,14.8,14.8,13.9,13.99,2149825,2316089.9,3046694956,216205000
2018-07-26T23:00:00Z,13.9,14.62,13.49,14.39,1534223,2220098.5,3133805731,216205000
2018-07-29T23:00:00Z,14.45,14.89,14.26,14.51,986736,2186935.25,3159938902,216205000
2018-07-30T23:00:00Z,14.52,14.54,13.8,14.18,1352086,2182824,3088072631,216205000
2018-07-31T23:00:00Z,14.26,14.5,13.8,13.82,1527731,2166542.45,3009672913,216205000
2018-08-01T23:00:00Z,14.09,14.45,13.72,13.75,1821693,2197900.15,2994428616,216205000
2018-08-02T23:00:00Z,13.91,14.47,13.82,14.31,1371118,2207824,3116383618,216205000
2018-08-05T23:00:00Z,14.61,14.77,14.2,14.31,952571,2184752.25,3116383618,216205000
2018-08-06T23:00:00Z,14.39,14.7,14.31,14.55,1064451,2143240,3168649958,216205000
2018-08-07T23:00:00Z,14.65,14.95,14.44,14.66,1304677,2144212.7,3192605313,216205000
2018-08-08T23:00:00Z,14.75,14.86,14.18,14.3,1049047,2114337.35,3114205802,216205000
